"name","label","class","n_missing","pct_missing"
"@comd5a_8","G12 Which of the following contributed to third most recent quit attempt (COMBINED) - Seeing a health warning on a cigarette packet","haven_labelled/vctrs_vctr/double",441460,100
"@comd5a_9","G12 Which of the following contributed to third most recent quit attempt (COMBINED) - Being contacted by my local NHS Stop Smoking Services","haven_labelled/vctrs_vctr/double",441460,100
"@comd6","G3 What used to help stop smoking during the third most recent serious quit attempt (COMBINED) -Attended one or more stop smoking one-to-one counselling/advice/support session/s","haven_labelled/vctrs_vctr/double",441460,100
"@comd8","G3 What used to help stop smoking during the third most recent serious quit attempt (COMBINED) -Hypnotherapy","haven_labelled/vctrs_vctr/double",441460,100
"@comd9","G3 What used to help stop smoking during the third most recent serious quit attempt (COMBINED) -Willpower","haven_labelled/vctrs_vctr/double",441460,100
"@j632e11","B10 Whether regularly use products in situations where NOT ALLOWED to smoke - Nicotine gum","haven_labelled/vctrs_vctr/double",363873,82.4
"@k632e12","B10 Whether regularly use products in situations where NOT ALLOWED to smoke - Nicotine lozenge","haven_labelled/vctrs_vctr/double",363873,82.4
"@l632e13","B10 Whether regularly use products in situations where NOT ALLOWED to smoke - Nicotine patch","haven_labelled/vctrs_vctr/double",363873,82.4
"@m632e14","B10 Whether regularly use products in situations where NOT ALLOWED to smoke - Nicotine inhaler/inhalator","haven_labelled/vctrs_vctr/double",363873,82.4
"@mcomc13","F3 What used to help stop smoking during the second most recent serious quit attempt (COMBINED) - Not stated","haven_labelled/vctrs_vctr/double",441410,100
"@newwgp1","D10iiia Whether raised the topic of smoking with GP in last 12 months -  Yes, I went to doctor to ask for help with stopping","haven_labelled/vctrs_vctr/double",410584,93
"@newwgp2","D10iiia Whether raised the topic of smoking with GP in last 12 months -  Yes, I was seeing the doctor about something else but took the oppotunity to say that I wanted help with stopping","haven_labelled/vctrs_vctr/double",410584,93
"@newwgp3","D10iiia Whether raised the topic of smoking with GP in last 12 months - No, but my doctor raised the topic of smoking with me","haven_labelled/vctrs_vctr/double",410584,93
"@newwgp4","D10iiia Whether raised the topic of smoking with GP in last 12 months - No, I have not talked about smoking with my doctor in the past year","haven_labelled/vctrs_vctr/double",410584,93
"@newwgp5","D10iiia Whether raised the topic of smoking with GP in last 12 months - Don't Know","haven_labelled/vctrs_vctr/double",410584,93
"@newwgp6","D10iiia Whether raised the topic of smoking with GP in last 12 months - Null","haven_labelled/vctrs_vctr/double",410584,93
"@nrt1","E7 Nicotine replacement products used - Patch","haven_labelled/vctrs_vctr/double",441210,99.9
"@nrt2","E7 Nicotine replacement products used - Gum","haven_labelled/vctrs_vctr/double",441210,99.9
"@nrt3","E7 Nicotine replacement products used - Nasal Spray","haven_labelled/vctrs_vctr/double",441210,99.9
"@nrt4","E7 Nicotine replacement products used - Inhalator","haven_labelled/vctrs_vctr/double",441210,99.9
"@nrt5","E7 Nicotine replacement products used - Microtab","haven_labelled/vctrs_vctr/double",441210,99.9
"@nrt6","E7 Nicotine replacement products used - Lozenge","haven_labelled/vctrs_vctr/double",441210,99.9
"@nrt7","E7 Nicotine replacement products used - Don't know","haven_labelled/vctrs_vctr/double",441210,99.9
"@nrt8","E7 Nicotine replacement products used - None of these","haven_labelled/vctrs_vctr/double",441210,99.9
"@nrt9","E7 Nicotine replacement products used - Not state","haven_labelled/vctrs_vctr/double",441210,99.9
"@p632c16","F3 What used to help stop smoking during the second most recent serious quit attempt - Allen Carr Easyway Session","haven_labelled/vctrs_vctr/double",433882,98.3
"@q632a31","B2a Whether using products to help cut down the amount smoked - Nicotine gum","haven_labelled/vctrs_vctr/double",404626,91.6
"@q632a32","B2a Whether using products to help cut down the amount smoked - Nicotine replacement lozenges or tablets","haven_labelled/vctrs_vctr/double",404626,91.6
"@q632a33","B2a Whether using products to help cut down the amount smoked - Nicotine replacement inhaler","haven_labelled/vctrs_vctr/double",404626,91.6
"@q632a34","B2a Whether using products to help cut down the amount smoked - Nicotine replacement nasal spray","haven_labelled/vctrs_vctr/double",404626,91.6
"@q632a35","B2a Whether using products to help cut down the amount smoked - Nicorette patch","haven_labelled/vctrs_vctr/double",404626,91.6
"@q632a36","B2a Whether using products to help cut down the amount smoked - Don't know","haven_labelled/vctrs_vctr/double",404626,91.6
"@q632a37","B2a Whether using products to help cut down the amount smoked - None of these","haven_labelled/vctrs_vctr/double",404626,91.6
"@q632a38","B2a Whether using products to help cut down the amount smoked - Not stated","haven_labelled/vctrs_vctr/double",405273,91.8
"@q632a39","B2a Whether using products to help cut down the amount smoked - Other","haven_labelled/vctrs_vctr/double",407116,92.2
"@q632a40","B2a Whether using products to help cut down the amount smoked - Willpower","haven_labelled/vctrs_vctr/double",408471,92.5
"@q632a41","B2a Whether using products to help cut down the amount smoked - Electronic cigarettes","haven_labelled/vctrs_vctr/double",413936,93.8
"@q632a42","B2a Whether using products to help cut down the amount smoked - Nicotine mouthspray","haven_labelled/vctrs_vctr/double",413936,93.8
"@q632a43","B2a Whether using products to help cut down the amount smoked - Heat-not-burn cigarette","haven_labelled/vctrs_vctr/double",424703,96.2
"@q632a44","B2a Whether using products to help cut down the amount smoked - Juul","haven_labelled/vctrs_vctr/double",427341,96.8
"@q632a81","C6 Which nicotine replacement products currently using -  Nicotine replacement gum","haven_labelled/vctrs_vctr/double",441392,100
"@q632a82","C6 Which nicotine replacement products currently using -  Nicotine replacement lozenges or tablets","haven_labelled/vctrs_vctr/double",441392,100
"@q632a83","C6 Which nicotine replacement products currently using -  Nicotine replacement inhaler","haven_labelled/vctrs_vctr/double",441392,100
"@q632a84","C6 Which nicotine replacement products currently using -  Nicotine replacement nasal spray","haven_labelled/vctrs_vctr/double",441392,100
"@q632a85","C6 Which nicotine replacement products currently using -  Nicotine replacement patch","haven_labelled/vctrs_vctr/double",441392,100
"@q632a86","C6 Which nicotine replacement products currently using - Don't know","haven_labelled/vctrs_vctr/double",441392,100
"@q632a87","C6 Which nicotine replacement products currently using -  None of these","haven_labelled/vctrs_vctr/double",441392,100
"@q632a88","C6 Which nicotine replacement products currently using -  Not stated","haven_labelled/vctrs_vctr/double",441392,100
"@q632b1","E3 What used to help stop smoking during the most recent serious quit attempt - Nicotine replacement product without prescription","haven_labelled/vctrs_vctr/double",410517,93
"@q632b10","E3 What used to help stop smoking during the most recent serious quit attempt - Nothing","haven_labelled/vctrs_vctr/double",410517,93
"@q632b11","E3 What used to help stop smoking during the most recent serious quit attempt - Don't know","haven_labelled/vctrs_vctr/double",410517,93
"@q632b12","E3 What used to help stop smoking during the most recent serious quit attempt - Other answers","haven_labelled/vctrs_vctr/double",410517,93
"@q632b13","E3 What used to help stop smoking during the most recent serious quit attempt - Not stated","haven_labelled/vctrs_vctr/double",413436,93.6
"@q632b14","E3 What used to help stop smoking during the most recent serious quit attempt - Read a book/booklet","haven_labelled/vctrs_vctr/double",440499,99.8
"@q632b15","E3 What used to help stop smoking during the most recent serious quit attempt - Chewing gum (general mention)","haven_labelled/vctrs_vctr/double",440499,99.8
"@q632b17","E3 What used to help stop smoking during the most recent serious quit attempt - Nothing/(went) cold turkey/just did (myself)","haven_labelled/vctrs_vctr/double",439137,99.5
"@q632b1a","E3 What used to help stop smoking during the most recent serious quit attempt - Allen Carr Easyway Session","haven_labelled/vctrs_vctr/double",420304,95.2
"@q632b1b","E3 What used to help stop smoking during the most recent serious quit attempt - A web site","haven_labelled/vctrs_vctr/double",440300,99.7
"@q632b1c","E3 What used to help stop smoking during the most recent serious quit attempt - Allen Carr Easyway book","haven_labelled/vctrs_vctr/double",420476,95.2
"@q632b1d","E3 What used to help stop smoking during the most recent serious quit attempt - Another book or booklet","haven_labelled/vctrs_vctr/double",414284,93.8
"@q632b1e","E3 What used to help stop smoking during the most recent serious quit attempt - Attended a non-NHS smoking support group","haven_labelled/vctrs_vctr/double",438219,99.3
"@q632b1f","E3 What used to help stop smoking during the most recent serious quit attempt - Attended a non-NHS one-to-one support session","haven_labelled/vctrs_vctr/double",438219,99.3
"@q632b1g","E3 What used to help stop smoking during the most recent serious quit attempt - Phoned NHS Smoking Helpline","haven_labelled/vctrs_vctr/double",415314,94.1
"@q632b1h","E3 What used to help stop smoking during the most recent serious quit attempt - Phoned a non-NHS smoking helpline","haven_labelled/vctrs_vctr/double",438219,99.3
"@q632b1i","E3 What used to help stop smoking during the most recent serious quit attempt - Visited  www.nhs.uk/smokefree website","haven_labelled/vctrs_vctr/double",415314,94.1
"@q632b1j","E3 What used to help stop smoking during the most recent serious quit attempt -  Visited a website other than Smokefree","haven_labelled/vctrs_vctr/double",415314,94.1
"@q632b1k","E3 What used to help stop smoking during the most recent serious quit attempt -  Electronic cigarette","haven_labelled/vctrs_vctr/double",416466,94.3
"@q632b1l","E3 What used to help stop smoking during the most recent serious quit attempt -   Used an application on a handheld computer (Smartphone/Tablet/PDA)","haven_labelled/vctrs_vctr/double",421361,95.4
"@q632b1m","E3 What used to help stop smoking during the most recent serious quit attempt - The SmokeFree Formula book","haven_labelled/vctrs_vctr/double",424789,96.2
"@q632b1n","E3 What used to help stop smoking during the most recent serious quit attempt - Other book or booklet","haven_labelled/vctrs_vctr/double",424789,96.2
"@q632b1o","E3 What used to help stop smoking during the most recent serious quit attempt - Heat-not-burn Cigarette","haven_labelled/vctrs_vctr/double",427960,96.9
"@q632b1p","E3 What used to help stop smoking during the most recent serious quit attempt - Juul","haven_labelled/vctrs_vctr/double",430735,97.6
"@q632b1q","E3 What used to help stop smoking during the most recent serious quit attempt - Cytisine (e.g. Tabex, Tactizen or Desmoxan)","haven_labelled/vctrs_vctr/double",435526,98.6
